"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"PRECIOS  PROMEDIO A CONSUMIDOR FINAL EN CIUDAD CAPITAL","","","","","","","",""
"","","","","","","","",""
"FECHA","Tipo de Cambio","Superior","Regular","Diesel","Bunker","Glp Cilindro 25Lbs.","",""
"","GTQ/USD","GTQ/GALON","GTQ/GALON","GTQ/GALON","GTQ/GALON","GTQ/CIL 25 LB","GTQ/LB",""
"01/Jan/2021","7.79382","  21.91 ","  21.11 ","  17.61 ","  13.40 ","  99.00 ","  3.96 ",""
"02/Jan/2021","7.79382","  21.91 ","  21.11 ","  17.61 ","  13.40 ","  99.00 ","  3.96 ",""
"03/Jan/2021","7.79382","  21.91 ","  21.11 ","  17.61 ","  13.40 ","  99.00 ","  3.96 ",""
"04/Jan/2021","7.79417","  21.91 ","  21.11 ","  17.61 ","  13.45 ","  99.00 ","  3.96 ",""
"05/Jan/2021","7.79369","  21.91 ","  21.11 ","  17.61 ","  13.45 ","  99.00 ","  3.96 ",""
"06/Jan/2021","7.79735","  21.91 ","  21.11 ","  17.61 ","  13.45 ","  99.00 ","  3.96 ",""
"07/Jan/2021","7.79493","  21.91 ","  21.11 ","  17.61 ","  13.45 ","  99.00 ","  3.96 ",""
"08/Jan/2021","7.80089","  21.91 ","  21.11 ","  17.61 ","  13.45 ","  99.00 ","  3.96 ",""
"09/Jan/2021","7.80089","  21.91 ","  21.11 ","  17.61 ","  13.45 ","  99.00 ","  3.96 ",""
"10/Jan/2021","7.80089","  21.91 ","  21.11 ","  17.61 ","  13.45 ","  99.00 ","  3.96 ",""
"11/Jan/2021","7.79581","  22.39 ","  21.59 ","  17.69 ","  13.82 ","  99.00 ","  3.96 ",""
"12/Jan/2021","7.79620","  22.39 ","  21.59 ","  17.69 ","  13.82 ","  99.00 ","  3.96 ",""
"13/Jan/2021","7.79686","  22.39 ","  21.59 ","  17.69 ","  13.82 ","  101.67 ","  4.07 ",""
"14/Jan/2021","7.79124","  22.39 ","  21.59 ","  17.69 ","  13.82 ","  101.67 ","  4.07 ",""
"15/Jan/2021","7.78903","  22.39 ","  21.59 ","  17.69 ","  13.82 ","  101.67 ","  4.07 ",""
"16/Jan/2021","7.78903","  22.39 ","  21.59 ","  17.69 ","  13.82 ","  107.00 ","  4.28 ",""
"17/Jan/2021","7.78903","  22.39 ","  21.59 ","  17.69 ","  13.82 ","  107.00 ","  4.28 ",""
"18/Jan/2021","7.78560","  23.21 ","  22.41 ","  18.30 ","  14.05 ","  107.00 ","  4.28 ",""
"19/Jan/2021","7.79345","  23.21 ","  22.41 ","  18.30 ","  14.05 ","  107.00 ","  4.28 ",""
"20/Jan/2021","7.78725","  23.21 ","  22.41 ","  18.30 ","  14.05 ","  110.00 ","  4.40 ",""
"21/Jan/2021","7.78209","  23.21 ","  22.41 ","  18.30 ","  14.05 ","  110.00 ","  4.40 ",""
"22/Jan/2021","7.78162","  23.21 ","  22.41 ","  18.30 ","  14.05 ","  110.00 ","  4.40 ",""
"23/Jan/2021","7.78162","  23.21 ","  22.41 ","  18.30 ","  14.05 ","  116.00 ","  4.64 ",""
"24/Jan/2021","7.78162","  23.21 ","  22.41 ","  18.30 ","  14.05 ","  116.00 ","  4.64 ",""
"25/Jan/2021","7.78124","  23.44 ","  22.64 ","  18.47 ","  14.05 ","  116.00 ","  4.64 ",""
"26/Jan/2021","7.77958","  23.44 ","  22.64 ","  18.47 ","  14.05 ","  116.00 ","  4.64 ",""
"27/Jan/2021","7.78483","  23.44 ","  22.64 ","  18.47 ","  14.05 ","  116.00 ","  4.64 ",""
"28/Jan/2021","7.78262","  23.44 ","  22.64 ","  18.47 ","  14.05 ","  116.00 ","  4.64 ",""
"29/Jan/2021","7.78638","  23.44 ","  22.64 ","  18.47 ","  14.05 ","  116.00 ","  4.64 ",""
"30/Jan/2021","7.78638","  23.44 ","  22.64 ","  18.47 ","  14.05 ","  116.00 ","  4.64 ",""
"31/Jan/2021","7.78638","  23.44 ","  22.64 ","  18.47 ","  14.05 ","  116.00 ","  4.64 ",""
"01/Feb/2021","7.78003","  23.57 ","  22.77 ","  18.57 ","  13.95 ","  116.00 ","  4.64 ",""
"02/Feb/2021","7.77836","  23.57 ","  22.77 ","  18.57 ","  13.95 ","  116.00 ","  4.64 ",""
"03/Feb/2021","7.77857","  23.57 ","  22.77 ","  18.57 ","  13.95 ","  116.00 ","  4.64 ",""
"04/Feb/2021","7.77652","  23.57 ","  22.77 ","  18.57 ","  13.95 ","  116.00 ","  4.64 ",""
"05/Feb/2021","7.76627","  23.57 ","  22.77 ","  18.57 ","  13.95 ","  116.00 ","  4.64 ",""
"06/Feb/2021","7.76627","  23.57 ","  22.77 ","  18.57 ","  13.95 ","  116.00 ","  4.64 ",""
"07/Feb/2021","7.76627","  23.57 ","  22.77 ","  18.57 ","  13.95 ","  116.00 ","  4.64 ",""
"08/Feb/2021","7.76611","  23.98 ","  23.18 ","  18.98 ","  14.25 ","  116.00 ","  4.64 ",""
"09/Feb/2021","7.76291","  23.98 ","  23.18 ","  18.98 ","  14.25 ","  116.00 ","  4.64 ",""
"10/Feb/2021","7.75873","  23.98 ","  23.18 ","  18.98 ","  14.25 ","  116.00 ","  4.64 ",""
"11/Feb/2021","7.75519","  23.98 ","  23.18 ","  18.98 ","  14.25 ","  116.00 ","  4.64 ",""
"12/Feb/2021","7.75002","  23.98 ","  23.18 ","  18.98 ","  14.25 ","  116.00 ","  4.64 ",""
"13/Feb/2021","7.75002","  23.98 ","  23.18 ","  18.98 ","  14.25 ","  116.00 ","  4.64 ",""
"14/Feb/2021","7.75002","  23.98 ","  23.18 ","  18.98 ","  14.25 ","  116.00 ","  4.64 ",""
"15/Feb/2021","7.74667","  24.39 ","  23.59 ","  19.79 ","  14.40 ","  116.00 ","  4.64 ",""
"16/Feb/2021","7.74640","  24.39 ","  23.59 ","  19.79 ","  14.40 ","  116.00 ","  4.64 ",""
"17/Feb/2021","7.74185","  24.39 ","  23.59 ","  19.79 ","  14.40 ","  116.00 ","  4.64 ",""
"18/Feb/2021","7.73698","  24.39 ","  23.59 ","  19.79 ","  14.99 ","  116.00 ","  4.64 ",""
"19/Feb/2021","7.73197","  24.39 ","  23.59 ","  19.79 ","  14.99 ","  116.00 ","  4.64 ",""
"20/Feb/2021","7.73197","  24.39 ","  23.59 ","  19.79 ","  14.99 ","  116.00 ","  4.64 ",""
"21/Feb/2021","7.73197","  24.39 ","  23.59 ","  19.79 ","  14.99 ","  116.00 ","  4.64 ",""
"22/Feb/2021","7.71868","  25.10 ","  24.30 ","  20.50 ","  14.99 ","  116.00 ","  4.64 ",""
"23/Feb/2021","7.72021","  25.10 ","  24.30 ","  20.50 ","  14.99 ","  116.00 ","  4.64 ",""
"24/Feb/2021","7.71568","  25.10 ","  24.30 ","  20.50 ","  14.99 ","  116.00 ","  4.64 ",""
"25/Feb/2021","7.71480","  25.10 ","  24.30 ","  20.50 ","  14.99 ","  116.00 ","  4.64 ",""
"26/Feb/2021","7.70922","  25.10 ","  24.30 ","  20.50 ","  14.99 ","  116.00 ","  4.64 ",""
"27/Feb/2021","7.70922","  25.10 ","  24.30 ","  20.50 ","  14.99 ","  116.00 ","  4.64 ",""
"28/Feb/2021","7.70922","  25.10 ","  24.30 ","  20.50 ","  14.99 ","  116.00 ","  4.64 ",""
"01/Mar/2021","7.70606","  25.85 ","  25.05 ","  20.86 ","  15.54 ","  116.00 ","  4.64 ",""
"02/Mar/2021","7.70271","  25.85 ","  25.05 ","  20.86 ","  15.54 ","  116.00 ","  4.64 ",""
"03/Mar/2021","7.70784","  25.85 ","  25.05 ","  20.86 ","  15.54 ","  116.00 ","  4.64 ",""
"04/Mar/2021","7.71007","  25.85 ","  25.05 ","  20.86 ","  15.54 ","  116.00 ","  4.64 ",""
"05/Mar/2021","7.71553","  25.85 ","  25.05 ","  20.86 ","  15.54 ","  116.00 ","  4.64 ",""
"06/Mar/2021","7.71553","  25.85 ","  25.05 ","  20.86 ","  15.54 ","  116.00 ","  4.64 ",""
"07/Mar/2021","7.71553","  25.85 ","  25.05 ","  20.86 ","  15.54 ","  116.00 ","  4.64 ",""
"08/Mar/2021","7.71276","  26.60 ","  25.81 ","  21.31 ","  15.79 ","  116.00 ","  4.64 ",""
"09/Mar/2021","7.71698","  26.60 ","  25.81 ","  21.31 ","  15.79 ","  116.00 ","  4.64 ",""
"10/Mar/2021","7.73021","  26.60 ","  25.81 ","  21.31 ","  15.79 ","  116.00 ","  4.64 ",""
"11/Mar/2021","7.72378","  26.60 ","  25.81 ","  21.31 ","  15.79 ","  118.00 ","  4.72 ",""
"12/Mar/2021","7.73057","  26.60 ","  25.81 ","  21.31 ","  15.79 ","  120.00 ","  4.80 ",""
"13/Mar/2021","7.73057","  26.60 ","  25.81 ","  21.31 ","  15.79 ","  120.00 ","  4.80 ",""
"14/Mar/2021","7.73057","  26.60 ","  25.81 ","  21.31 ","  15.79 ","  120.00 ","  4.80 ",""
"15/Mar/2021","7.72429","  27.27 ","  26.47 ","  21.68 ","  15.79 ","  120.00 ","  4.80 ",""
"16/Mar/2021","7.72084","  27.27 ","  26.47 ","  21.68 ","  15.79 ","  120.00 ","  4.80 ",""
"17/Mar/2021","7.72462","  27.27 ","  26.47 ","  21.68 ","  15.79 ","  120.00 ","  4.80 ",""
"18/Mar/2021","7.72059","  27.27 ","  26.47 ","  21.68 ","  15.79 ","  120.00 ","  4.80 ",""
"19/Mar/2021","7.72156","  27.27 ","  26.47 ","  21.68 ","  15.79 ","  120.00 ","  4.80 ",""
"20/Mar/2021","7.72156","  27.27 ","  26.47 ","  21.68 ","  15.79 ","  120.00 ","  4.80 ",""
"21/Mar/2021","7.72156","  27.27 ","  26.47 ","  21.68 ","  15.79 ","  120.00 ","  4.80 ",""
"22/Mar/2021","7.72274","  27.02 ","  26.22 ","  21.41 ","  15.79 ","  120.00 ","  4.80 ",""
"23/Mar/2021","7.72002","  27.02 ","  26.22 ","  21.41 ","  15.79 ","  120.00 ","  4.80 ",""
"24/Mar/2021","7.72758","  27.02 ","  26.22 ","  21.41 ","  15.79 ","  120.00 ","  4.80 ",""
"25/Mar/2021","7.72719","  27.02 ","  26.22 ","  21.41 ","  15.79 ","  120.00 ","  4.80 ",""
"26/Mar/2021","7.72379","  27.02 ","  26.22 ","  21.41 ","  15.79 ","  120.00 ","  4.80 ",""
"27/Mar/2021","7.72379","  27.02 ","  26.22 ","  21.41 ","  15.79 ","  120.00 ","  4.80 ",""
"28/Mar/2021","7.72379","  27.02 ","  26.22 ","  21.41 ","  15.79 ","  120.00 ","  4.80 ",""
"29/Mar/2021","7.72267","  26.35 ","  25.56 ","  20.80 ","  15.59 ","  120.00 ","  4.80 ",""
"30/Mar/2021","7.71990","  26.35 ","  25.56 ","  20.80 ","  15.59 ","  120.00 ","  4.80 ",""
"31/Mar/2021","7.71498","  26.35 ","  25.56 ","  20.80 ","  15.59 ","  120.00 ","  4.80 ",""
"01/Apr/2021","7.71498","  26.35 ","  25.56 ","  20.80 ","  15.59 ","  120.00 ","  4.80 ",""
"02/Apr/2021","7.71498","  26.35 ","  25.56 ","  20.80 ","  15.59 ","  120.00 ","  4.80 ",""
"03/Apr/2021","7.71498","  26.35 ","  25.56 ","  20.80 ","  15.59 ","  120.00 ","  4.80 ",""
"04/Apr/2021","7.71498","  26.35 ","  25.56 ","  20.80 ","  15.59 ","  120.00 ","  4.80 ",""
"05/Apr/2021","7.71790","  26.45 ","  25.66 ","  20.71 ","  15.59 ","  120.00 ","  4.80 ",""
"06/Apr/2021","7.72277","  26.45 ","  25.66 ","  20.71 ","  15.59 ","  120.00 ","  4.80 ",""
"07/Apr/2021","7.71815","  26.45 ","  25.66 ","  20.71 ","  15.59 ","  120.00 ","  4.80 ",""
"08/Apr/2021","7.71725","  26.45 ","  25.66 ","  20.71 ","  15.59 ","  120.00 ","  4.80 ",""
"09/Apr/2021","7.72209","  26.45 ","  25.66 ","  20.71 ","  15.59 ","  120.00 ","  4.80 ",""
"10/Apr/2021","7.72209","  26.45 ","  25.66 ","  20.71 ","  15.59 ","  120.00 ","  4.80 ",""
"11/Apr/2021","7.72209","  26.45 ","  25.66 ","  20.71 ","  15.59 ","  120.00 ","  4.80 ",""
"12/Apr/2021","7.71748","  26.97 ","  26.17 ","  20.43 ","  15.44 ","  120.00 ","  4.80 ",""
"13/Apr/2021","7.71454","  26.97 ","  26.17 ","  20.43 ","  15.44 ","  120.00 ","  4.80 ",""
"14/Apr/2021","7.71791","  26.97 ","  26.17 ","  20.43 ","  15.44 ","  120.00 ","  4.80 ",""
"15/Apr/2021","7.71877","  26.97 ","  26.17 ","  20.43 ","  15.44 ","  120.00 ","  4.80 ",""
"16/Apr/2021","7.71832","  26.97 ","  26.17 ","  20.43 ","  15.44 ","  120.00 ","  4.80 ",""
"17/Apr/2021","7.71832","  26.97 ","  26.17 ","  20.43 ","  15.44 ","  120.00 ","  4.80 ",""
"18/Apr/2021","7.71832","  26.97 ","  26.17 ","  20.43 ","  15.44 ","  120.00 ","  4.80 ",""
"19/Apr/2021","7.71216","  27.00 ","  26.20 ","  20.59 ","  16.14 ","  120.00 ","  4.80 ",""
"20/Apr/2021","7.71103","  27.00 ","  26.20 ","  20.59 ","  16.14 ","  120.00 ","  4.80 ",""
"21/Apr/2021","7.71206","  27.00 ","  26.20 ","  20.59 ","  16.14 ","  120.00 ","  4.80 ",""
"22/Apr/2021","7.71432","  27.00 ","  26.20 ","  20.59 ","  16.14 ","  120.00 ","  4.80 ",""
"23/Apr/2021","7.71463","  27.00 ","  26.20 ","  20.59 ","  16.14 ","  120.00 ","  4.80 ",""
"24/Apr/2021","7.71463","  27.00 ","  26.20 ","  20.59 ","  16.14 ","  120.00 ","  4.80 ",""
"25/Apr/2021","7.71463","  27.00 ","  26.20 ","  20.59 ","  16.14 ","  120.00 ","  4.80 ",""
"26/Apr/2021","7.71238","  27.27 ","  26.49 ","  20.87 ","  16.44 ","  120.00 ","  4.80 ",""
"27/Apr/2021","7.71167","  27.27 ","  26.49 ","  20.87 ","  16.44 ","  120.00 ","  4.80 ",""
"28/Apr/2021","7.71934","  27.27 ","  26.49 ","  20.87 ","  16.44 ","  120.00 ","  4.80 ",""
"29/Apr/2021","7.71649","  27.27 ","  26.49 ","  20.87 ","  16.44 ","  120.00 ","  4.80 ",""
"30/Apr/2021","7.71812","  27.27 ","  26.49 ","  20.87 ","  16.44 ","  120.00 ","  4.80 ",""
"01/May/2021","7.71812","  27.27 ","  26.49 ","  20.87 ","  16.44 ","  120.00 ","  4.80 ",""
"02/May/2021","7.71812","  27.27 ","  26.49 ","  20.87 ","  16.44 ","  120.00 ","  4.80 ",""
"03/May/2021","7.71812","  27.29 ","  26.49 ","  21.12 ","  16.44 ","  120.00 ","  4.80 ",""
"04/May/2021","7.71336","  27.29 ","  26.49 ","  21.12 ","  16.44 ","  120.00 ","  4.80 ",""
"05/May/2021","7.71288","  27.29 ","  26.49 ","  21.12 ","  16.44 ","  120.00 ","  4.80 ",""
"06/May/2021","7.71170","  27.29 ","  26.49 ","  21.12 ","  16.44 ","  120.00 ","  4.80 ",""
"07/May/2021","7.71133","  27.29 ","  26.49 ","  21.12 ","  16.44 ","  120.00 ","  4.80 ",""
"08/May/2021","7.71133","  27.29 ","  26.49 ","  21.12 ","  16.44 ","  120.00 ","  4.80 ",""
"09/May/2021","7.71133","  27.29 ","  26.49 ","  21.12 ","  16.44 ","  120.00 ","  4.80 ",""
"10/May/2021","7.71048","  27.89 ","  27.09 ","  21.79 ","  16.84 ","  120.00 ","  4.80 ",""
"11/May/2021","7.70861","  27.89 ","  27.09 ","  21.79 ","  16.84 ","  120.00 ","  4.80 ",""
"12/May/2021","7.71034","  27.89 ","  27.09 ","  21.79 ","  16.84 ","  120.00 ","  4.80 ",""
"13/May/2021","7.70898","  27.89 ","  27.09 ","  21.79 ","  16.84 ","  120.00 ","  4.80 ",""
"14/May/2021","7.71020","  27.89 ","  27.09 ","  21.79 ","  16.84 ","  120.00 ","  4.80 ",""
"15/May/2021","7.71020","  27.89 ","  27.09 ","  21.79 ","  16.84 ","  120.00 ","  4.80 ",""
"16/May/2021","7.71020","  27.89 ","  27.09 ","  21.79 ","  16.84 ","  120.00 ","  4.80 ",""
"17/May/2021","7.70923","  27.90 ","  27.09 ","  21.79 ","  16.99 ","  120.00 ","  4.80 ",""
"18/May/2021","7.70920","  27.90 ","  27.09 ","  21.79 ","  16.99 ","  120.00 ","  4.80 ",""
"19/May/2021","7.71246","  27.90 ","  27.09 ","  21.79 ","  16.99 ","  120.00 ","  4.80 ",""
"20/May/2021","7.71203","  27.90 ","  27.09 ","  21.79 ","  16.99 ","  120.00 ","  4.80 ",""
"21/May/2021","7.71822","  27.90 ","  27.09 ","  21.79 ","  16.99 ","  120.00 ","  4.80 ",""
"22/May/2021","7.71822","  27.90 ","  27.09 ","  21.79 ","  16.99 ","  120.00 ","  4.80 ",""
"23/May/2021","7.71822","  27.90 ","  27.09 ","  21.79 ","  16.99 ","  120.00 ","  4.80 ",""
"24/May/2021","7.71544","  27.88 ","  27.08 ","  21.78 ","  16.62 ","  120.00 ","  4.80 ",""
"25/May/2021","7.71791","  27.88 ","  27.08 ","  21.78 ","  16.62 ","  120.00 ","  4.80 ",""
"26/May/2021","7.71942","  27.88 ","  27.08 ","  21.78 ","  16.62 ","  120.00 ","  4.80 ",""
"27/May/2021","7.72190","  27.88 ","  27.08 ","  21.78 ","  16.62 ","  120.00 ","  4.80 ",""
"28/May/2021","7.72459","  27.88 ","  27.08 ","  21.78 ","  16.62 ","  120.00 ","  4.80 ",""
"29/May/2021","7.72459","  27.88 ","  27.08 ","  21.78 ","  16.62 ","  120.00 ","  4.80 ",""
"30/May/2021","7.72459","  27.88 ","  27.08 ","  21.78 ","  16.62 ","  120.00 ","  4.80 ",""
"31/May/2021","7.72117","  28.01 ","  27.22 ","  22.29 ","  16.45 ","  120.00 ","  4.80 ",""
"01/Jun/2021","7.72935","  28.01 ","  27.22 ","  22.29 ","  16.45 ","  120.00 ","  4.80 ",""
"02/Jun/2021","7.72179","  28.01 ","  27.22 ","  22.29 ","  16.45 ","  120.00 ","  4.80 ",""
"03/Jun/2021","7.72533","  28.01 ","  27.22 ","  22.29 ","  16.45 ","  120.00 ","  4.80 ",""
"04/Jun/2021","7.72994","  28.01 ","  27.22 ","  22.29 ","  16.45 ","  120.00 ","  4.80 ",""
"05/Jun/2021","7.72994","  28.01 ","  27.22 ","  22.29 ","  16.45 ","  120.00 ","  4.80 ",""
"06/Jun/2021","7.72994","  28.01 ","  27.22 ","  22.29 ","  16.45 ","  120.00 ","  4.80 ",""
"07/Jun/2021","7.72393","  27.99 ","  27.20 ","  22.58 ","  16.78 ","  120.00 ","  4.80 ",""
"08/Jun/2021","7.72481","  27.99 ","  27.20 ","  22.58 ","  16.78 ","  120.00 ","  4.80 ",""
"09/Jun/2021","7.73186","  27.99 ","  27.20 ","  22.58 ","  16.78 ","  120.00 ","  4.80 ",""
"10/Jun/2021","7.73802","  27.99 ","  27.20 ","  22.58 ","  16.78 ","  120.00 ","  4.80 ",""
"11/Jun/2021","7.74072","  27.99 ","  27.20 ","  22.58 ","  16.78 ","  120.00 ","  4.80 ",""
"12/Jun/2021","7.74072","  27.99 ","  27.20 ","  22.58 ","  16.78 ","  120.00 ","  4.80 ",""
"13/Jun/2021","7.74072","  27.99 ","  27.20 ","  22.58 ","  16.78 ","  120.00 ","  4.80 ",""
"14/Jun/2021","7.73700","  28.19 ","  27.40 ","  22.70 ","  17.04 ","  120.00 ","  4.80 ",""
"15/Jun/2021","7.73582","  28.19 ","  27.40 ","  22.70 ","  17.04 ","  120.00 ","  4.80 ",""
"16/Jun/2021","7.74111","  28.19 ","  27.40 ","  22.70 ","  17.04 ","  120.00 ","  4.80 ",""
"17/Jun/2021","7.74153","  28.19 ","  27.40 ","  22.70 ","  17.04 ","  120.00 ","  4.80 ",""
"18/Jun/2021","7.74443","  28.19 ","  27.40 ","  22.70 ","  17.04 ","  120.00 ","  4.80 ",""
"19/Jun/2021","7.74443","  28.19 ","  27.40 ","  22.70 ","  17.04 ","  120.00 ","  4.80 ",""
"20/Jun/2021","7.74443","  28.19 ","  27.40 ","  22.70 ","  17.04 ","  120.00 ","  4.80 ",""
"21/Jun/2021","7.73757","  27.68 ","  26.86 ","  21.88 ","  17.29 ","  120.00 ","  4.80 ",""
"22/Jun/2021","7.73800","  27.68 ","  26.86 ","  21.88 ","  17.29 ","  120.00 ","  4.80 ",""
"23/Jun/2021","7.74412","  27.68 ","  26.86 ","  21.88 ","  17.29 ","  120.00 ","  4.80 ",""
"24/Jun/2021","7.74428","  27.68 ","  26.86 ","  21.88 ","  17.29 ","  120.00 ","  4.80 ",""
"25/Jun/2021","7.75033","  27.68 ","  26.86 ","  21.88 ","  17.29 ","  120.00 ","  4.80 ",""
"26/Jun/2021","7.75033","  27.68 ","  26.86 ","  21.88 ","  17.29 ","  120.00 ","  4.80 ",""
"27/Jun/2021","7.75033","  27.68 ","  26.86 ","  21.88 ","  17.29 ","  120.00 ","  4.80 ",""
"28/Jun/2021","7.75033","  27.68 ","  26.86 ","  21.88 ","  17.59 ","  120.00 ","  4.80 ",""
"29/Jun/2021","7.75033","  27.60 ","  26.80 ","  21.81 ","  17.59 ","  120.00 ","  4.80 ",""
"30/Jun/2021","7.74404","  27.60 ","  26.80 ","  21.81 ","  17.59 ","  120.00 ","  4.80 ",""
